time,logistic_discrete,gompertz_discrete
2.33,15.834960344782745,55.388568460857016
2.34,15.866128773534069,55.70908904059747
2.35,15.89735756299662,56.03082150495429
2.36,15.928646826167641,56.35376672690044
2.37,15.959996676240552,56.6779255621501
2.38,15.991407226605222,57.0032988491326
2.39,16.022878590848258,57.329887408966925
2.4,16.05441088275328,57.65769204543694
2.41,16.086004216301202,57.98671354496713
2.42,16.11765870567051,58.31695267659905
2.43,16.149374465237546,58.64841019196833
2.44,16.181151609576784,58.98108682528235
2.45,16.21299025346111,59.314983293298496
2.46,16.244890511862117,59.65010029530309
2.47,16.276852499950355,59.986438513090896
2.48,16.308876333095647,60.323998610945246
2.49,16.340962126867343,60.66278123561882
2.5,16.373109997034614,61.00278701631503
2.5100000000000002,16.405320059566733,61.344016564670014
2.52,16.43759243063335,61.686470474735245
2.5300000000000002,16.46992722660479,62.030149322960796
2.54,16.502324564052298,62.37505366817918
2.5500000000000003,16.534784559748367,62.721184051589816
2.56,16.56730733066699,63.068540996744154
2.57,16.599892993983946,63.41712500953136
2.58,16.632541667077092,63.76693657816464
2.59,16.665253467526632,64.11797617316819
2.6,16.69802851311541,64.47024424736472
2.61,16.730866921829193,64.82374123586368
2.62,16.76376881185694,65.17846755604998
2.63,16.7967343015911,65.53442360757343
2.64,16.829763509627888,65.8916097723387
2.65,16.862856554767564,66.25002641449595
2.66,16.896013556014726,66.60967388043207
2.67,16.929234632578584,66.9705524987625
2.68,16.96251990387325,67.33266258032366
2.69,16.995869489518018,67.69600441816598
2.7,17.029283509337645,68.06057828754761
2.71,17.06276208336264,68.4263844459286
2.72,17.096305331829537,68.79342313296581
2.73,17.129913375181196,69.16169457050835
2.74,17.163586334067077,69.53119896259362
2.75,17.197324329343516,69.90193649544402
2.7600000000000002,17.231127482074026,70.27390733746415
2.77,17.264995913529567,70.64711163923873
2.7800000000000002,17.29892974518884,71.02154953353097
2.79,17.33292909873856,71.3972211352817
2.8000000000000003,17.366994096073753,71.77412654160895
2.81,17.401124859298037,72.1522658318082
2.82,17.435321510723895,72.53163906735318
