time,logistic,gompertz
0.0,10.0,10.0
0.20040080160320642,10.404687332169678,11.983163673221243
0.40080160320641284,10.825574088529319,14.257702336324325
0.6012024048096193,11.263292136965479,16.849023882730293
0.8016032064128257,11.718497772082948,19.781519462042
1.0020040080160322,12.191872899508015,23.078376919050946
1.2024048096192386,12.684125035888467,26.761297601322635
1.402805611222445,13.195987308893583,30.849860400962573
1.6032064128256514,13.728221399291698,35.36545623706919
1.8036072144288577,14.281627822553808,40.32705810957478
2.0040080160320644,14.857001130859095,45.75042577007089
2.2044088176352705,15.455165718561215,51.64810572180828
2.404809619238477,16.076983885387822,58.02943121969702
2.6052104208416833,16.723355836440557,64.90052227030634
2.80561122244489,17.39521968219505,72.26428563186478
3.006012024048096,18.09355143850093,80.12176306168121
3.2064128256513027,18.819365026581817,88.4728657404249
3.4068136272545093,19.57371227303531,97.31400243943514
3.6072144288577155,20.357682909833002,106.63903471296874
3.807615230460922,21.1724045743205,116.43928343881419
4.008016032064129,22.01904280921737,126.70352881829172
4.208416833667335,22.898801062617196,137.41801037625336
4.408817635270541,23.81292068798753,148.5664269610828
4.609218436873747,24.76268094416993,160.1299367446956
4.809619238476954,25.749398995379956,172.0871572225389
5.01002004008016,26.774429911207122,184.41416521359164
5.210420841683367,27.83916666661497,197.08449686036448
5.410821643286574,28.94504014194103,210.07176489080143
5.61122244488978,30.093519122896787,223.35762045176133
5.811623246492986,31.28611030056777,236.9133233131634
6.012024048096192,32.524358271413455,250.70924484133687
6.212424849699399,33.80984553726734,264.71644142787875
6.412825651302605,35.144192505336896,278.90665448965353
6.613226452905812,36.52905748820358,293.25231046879367
6.813627254509019,37.96590277200561,307.726520832699
7.014028056112225,39.45579829341231,322.3030820740372
7.214428857715431,41.000851852570314,336.9564757107436
7.414829659318637,42.60327777350058,351.6618682860211
7.615230460921844,44.26530747851047,366.3951113683406
7.81563126252505,45.989189488193716,381.1327415514402
8.016032064128257,47.777189421430464,395.85198045432594
8.216432865731463,49.631589995387266,410.53073472127153
8.41683366733467,51.554691025517094,425.14759602181834
8.617234468937877,53.548809425559284,439.6818410507755
8.817635270541082,55.61627920753958,454.1134315282194
9.01803607214429,57.759451481770164,468.42301419949473
9.218436873747494,59.98069445684956,482.59192074997236
9.418837675350701,62.28239343966277,496.593361449028
9.619238476953909,64.66695083538113,510.40802249723816
9.819639278557114,67.13678614746237,524.0290672613111
10.02004008016032,69.6943359776507,537.4500358845643
10.220440881763528,72.34205402597667,550.6648452869244
10.420841683366733,75.0824110907572,563.6677891649272
10.62124248496994,77.91789506859574,576.4535379917177
10.821643286573147,80.85101095438199,589.0171390170499
11.022044088176353,83.88428084129212,601.354016267287
11.22244488977956,87.02024392078874,613.4599705454016
11.422845691382767,90.26145648262082,625.3311794309751
11.623246492985972,93.61049191482365,636.9641972801983
11.823647294589179,97.06994070371911,648.3559552258713
12.024048096192384,100.64241043391524,659.503761177403
12.224448897795591,104.3305257883068,670.4052998208117
12.424849699398798,108.13692854807462,681.0586326187248
12.625250501002004,112.0642775926861,691.4621978103787
12.82565130260521,116.11524889989508,701.6148104116195
13.026052104208418,120.29253554574171,711.5156622149016
13.226452905811623,124.59871070886771,721.1643217892894
13.42685370741483,129.03136013982478,730.560734480456
13.627254509018037,133.59185224951736,739.7052224106836
13.827655310621243,138.2843859822371,748.5984844788641
14.02805611222445,143.11284858677712,757.2415963604979
14.228456913827655,148.08081561643195,765.6360105076949
14.428857715430862,153.1915509289977,773.7835561491742
14.629258517034069,158.4480066867718,781.6864392902639
14.829659318637274,163.85282335655313,789.3472427129012
15.030060120240481,169.40832970964215,796.768925975633
15.230460921843688,175.11654282184068,803.9548254136148
15.430861723446894,180.97916807345197,810.9086541386113
15.6312625250501,186.99759914928086,817.6345020389965
15.831663326653308,193.17291803863355,824.1368357797537
16.032064128256515,199.50589503531765,830.4204988024749
16.23246492985972,205.99698873764225,836.4907113253619
16.432865731462925,212.64634604841802,842.3530703432252
16.633266533066134,219.45380217495705,848.0135496274847
16.83366733466934,226.41888062907265,853.4784997261693
17.034068136272545,233.54079322707983,858.7546479639168
17.234468937875754,240.8184400897952,863.849098441975
17.43486973947896,248.25040964253623,868.7693320382002
17.635270541082164,255.8349786151225,873.523206407058
17.835671342685373,263.5701120418749,878.1189559796229
18.03607214428858,271.4534632616153,882.5651919635791
18.236472945891784,279.48237391766753,886.8709023432195
18.43687374749499,287.65387395785683,891.0454518794467
18.637274549098198,295.9646816345098,895.0933460020357
18.837675350701403,304.4112035044543,899.005934391226
19.03807615230461,312.98953442901995,902.7854864170046
19.238476953907817,321.69545757403785,906.4351540669635
19.438877755511022,330.5244444098401,909.9580835734008
19.639278557114228,339.47165471126084,913.3574154133202
19.839679358717436,348.5319365576354,916.636284308431
20.04008016032064,357.6998263328003,919.7978192251483
20.240480961923847,366.969548725094,922.845143374593
20.440881763527056,376.3350167273562,925.7813742125918
20.64128256513026,385.78983163692783,928.609623439677
20.841683366733466,395.3348143285761,931.3329970010866
21.042084168336675,404.96891933043764,933.9545950867646
21.24248496993988,414.6823800872255,936.4775121313603
21.442885771543086,424.4656127173138,938.904836814229
21.643286573146295,434.3092167821465,941.239652059432
21.8436873747495,444.20397528623744,943.4850350357358
22.044088176352705,454.14085467717075,945.6440571566129
22.244488977955914,464.111004845601,947.7197840802417
22.44488977955912,474.1057591252519,949.7152757095058
22.645290581162325,484.1166342929181,951.6335861919953
22.845691382765533,494.1353305684642,953.4777639200053
23.04609218436874,504.15373161482444,955.2508515305371
23.246492985971944,514.1639045380036,956.9558859052976
23.44689378757515,524.1580998870764,958.5958981706995
23.647294589178358,534.1287516541877,960.1739136978608
23.847695390781563,544.0684772745523,961.6929521026061
24.04809619238477,553.970077626455,963.156027245465
24.248496993987978,563.8265370312513,964.566147231673
24.448897795591183,573.6310232533658,965.9263144111715
24.649298597194388,583.3768875002941,967.2395253786075
24.849699398797597,593.0576644226013,968.5073133080828
25.050100200400802,602.6670721139229,969.7294714105618
25.250501002004007,612.1990121109643,970.907120478984
25.450901803607216,621.6475693935014,972.0413934623626
25.65130260521042,631.0070123843793,973.1334228111316
25.851703406813627,640.2717929495141,974.1843404771455
26.052104208416836,649.4365463978916,975.19527791368
26.25250501002004,658.4960914815675,976.1673660754313
26.452905811623246,667.445430395668,977.1017354185163
26.653306613226455,676.2797487783894,977.9995159004729
26.85370741482966,684.9944157109973,978.8618369802595
27.054108216432866,693.5849837178282,979.6898276182553
27.254509018036075,702.0471887662886,980.4846162762605
27.45490981963928,710.3769502668547,981.2473309174957
27.655310621242485,718.5703710730731,981.9790990066024
27.855711422845694,726.6237374815606,982.681047509643
28.0561122244489,734.5335192320035,983.3543028941004
28.256513026052104,742.2963695071587,983.9999911288787
28.45691382765531,749.9091249328533,984.6192376843021
28.65731462925852,757.368805577984,985.2131675321161
28.857715430861724,764.6726149545177,985.7829051454867
29.05811623246493,771.8179400174915,986.3295744990007
29.258517034068138,778.8024535568558,986.8542990686657
29.458917835671343,785.6295877760856,987.35820183191
29.65931863727455,792.3022507821362,987.8424052675828
29.859719438877757,798.8208871792542,988.3080313559536
30.060120240480963,805.1860576089064,988.7562015787134
30.260521042084168,811.3984387497802,989.1880369189735
30.460921843687377,817.4588233177838,989.6046578612658
30.661322645290582,823.3681200660455,990.0071843915432
30.861723446893787,829.1273537849145,990.3967403392396
31.062124248496996,834.7376653019603,990.7745808793292
31.2625250501002,840.2003114819729,991.1410587645677
31.462925851703407,845.5166652269629,991.4961463135493
